0|77
0.1048099|76.42571
0.2102775|74.56187
0.3181932|72.46077
0.4227432|70.60175
0.5231757|69.25893
0.6258446|68.2625
0.7364088|66.645
0.842811|63.46905
0.9456925|59.8589
1.048563|57.48272
1.156058|56.64954
1.262623|56.95842
1.3693|58.16006
1.470616|59.21505
1.57126|60.26347
1.676276|60.77571
1.78215|59.43827
1.889023|57.37635
1.995032|55.33611
2.095857|53.39703
2.196503|51.42483
2.300484|49.3833
2.403559|47.37114
2.508814|45.31713
2.612576|43.29691
2.718957|41.2276
2.826367|39.09876
2.926888|37.10847
3.029701|35.07518
3.135434|32.9871
3.235858|31.00721
3.337875|28.99993
3.437923|27.03621
3.543614|24.96899
3.646837|22.95726
3.749198|20.97244
3.856116|18.91649
3.958028|16.30438
4.061921|12.9476
4.1634|9.639437
4.269474|8.35644
4.371091|9.002436
4.475702|10.03156
4.577698|10.47337
4.685853|10.3649
4.789793|10.65138
4.892091|10.85462
4.995542|10.82391
5.101299|10.7534
5.201814|11.29203
5.308372|12.06335
5.410999|12.77687
5.511842|13.5897
5.618787|14.4944
5.725093|14.91603
5.838109|15.10356
5.94331|15.66281
6.053341|16.66115
6.155077|17.88388
6.262565|19.32603
6.371151|20.64076
6.478833|21.68499
6.585275|22.72768
6.689019|23.5795
6.795197|23.83645
6.897888|23.88855
6.998066|24.14033
7.107527|24.63702
7.211336|25.46062
7.317274|26.57895
7.418896|27.87576
7.527514|29.46285
7.63224|31.1652
7.737716|33.01437
7.846416|34.9679
7.94935|36.34035
8.052029|37.37129
8.154609|38.34213
8.254791|38.51845
8.36011|37.58567
8.467937|35.5057
8.569129|33.54656
8.670857|31.72316
8.777228|29.72734
8.882933|27.76027
8.986311|25.85895
9.095759|23.8761
9.199986|21.95949
9.312417|18.96673
9.430585|14.66775
9.535075|10.93229
9.63569|8.181625
9.736082|5.789187
9.838085|3.733268
9.939502|2.926064
10.04645|3.357373
10.14746|5.049572
10.25371|7.309964
10.36052|9.012638
10.46379|10.09375
10.56937|11.14944
10.66958|12.15153
10.77491|13.20486
10.87613|14.21705
10.98012|15.25689
11.08176|16.27333
11.18867|17.33576
11.2901|18.33773
11.3945|19.37829
11.49982|20.43003
11.60687|21.49963
11.71097|22.54025
11.81192|23.54749
11.91202|24.42495
12.0173|24.74419
12.11973|24.89778
12.22633|25.29938
12.32983|25.92351
12.43622|26.79268
12.54552|27.89988
12.6464|29.0933
12.74646|30.21704
12.85051|31.16046
12.95139|32.39002
13.0534|33.84417
13.15515|35.24747
13.25564|36.44982
13.36054|37.55659
13.46294|38.63055
13.56981|39.75254
13.67487|40.85655
13.78061|41.55002
13.88097|40.46954
13.98136|38.56712
14.08259|36.71118
14.18591|34.83634
14.29051|32.96166
14.39564|31.1134
14.50158|29.2854
14.60247|27.57859
14.70862|25.69444
14.81301|23.13368
14.91788|19.01498
15.0205|14.1818
15.12511|9.375933
15.22836|5.515543
15.33187|4.364349
15.43828|6.305692
15.53855|8.535811
15.64377|10.3995
15.74379|11.56071
15.84747|12.51835
