0|78
0.3533333|77.58818
0.4572289|76.36221
0.5655797|75.12203
0.6660498|73.99435
0.7740453|72.79583
0.8740489|71.69905
0.9746044|70.60947
1.082472|69.45616
1.190536|68.33772
1.298976|67.27524
1.398979|66.34164
1.499007|65.4521
1.599016|64.57544
1.699084|63.70176
1.807301|62.76137
1.915601|61.8218
2.023809|60.88453
2.123929|59.96131
2.23224|58.91722
2.340573|57.86962
2.448963|56.82281
2.548968|55.85824
2.657109|54.81663
2.757201|53.85394
2.86552|52.81374
2.965707|51.85318
3.073976|50.81694
3.18239|49.78128
3.282788|48.82409
3.390508|47.79921
3.49892|46.77012
3.599267|45.81985
3.707161|44.80071
3.807217|43.85816
3.91585|42.83779
4.024047|41.82897
4.132361|40.82384
4.24057|39.82275
4.349061|38.82198
4.457581|37.82585
4.565766|36.83715
4.673961|35.83671
4.782348|34.35033
4.890582|31.9733
4.999228|29.3257
5.107242|26.70164
5.215627|24.36783
5.315713|23.01466
5.423709|22.48233
5.523741|22.57284
5.624056|22.72269
5.732144|22.94123
5.840389|23.2139
5.940633|23.51793
6.04882|23.90226
6.15707|24.34774
6.265409|24.76005
6.365424|24.89445
6.473711|24.83235
6.582074|24.52764
6.682228|23.85312
6.79039|22.65803
6.890397|21.11738
6.990592|19.65718
7.09878|18.44251
7.198791|17.6017
7.307055|16.96304
7.415462|16.26117
7.523731|15.42384
7.632095|14.54886
7.732108|13.58521
7.840353|12.38234
7.948756|11.24458
8.056933|10.16871
8.157041|9.063834
8.257391|8.29795
8.365376|7.824139
8.465669|7.658405
8.565675|7.701052
8.673653|7.548021
8.773656|7.315063
8.873656|7.061455
8.982073|7.006552
9.090235|7.821233
9.190579|9.113746
9.298741|10.59452
9.406905|11.64129
9.506958|12.18774
9.606983|12.6024
9.715454|13.06978
9.815667|13.52054
9.923627|14.01858
10.032|14.52484
10.14024|15.0472
10.24026|15.54073
10.3487|16.08413
10.44872|16.59306
10.54888|17.11622
10.65695|17.67591
10.76532|18.23823
10.86533|18.73824
10.96547|19.23064
11.06556|19.72359
11.17361|20.25698
11.27362|20.75335
11.37387|21.25211
11.48201|21.79249
11.59028|22.3312
11.69868|22.78995
11.79872|23.21795
11.90693|23.69841
12.01527|24.19476
12.11531|24.66821
12.21533|25.14103
12.32375|25.64949
12.43193|26.16528
12.54023|26.6873
12.64865|27.22019
12.74867|27.72035
12.84869|28.23378
12.95691|28.79616
13.05692|29.32381
13.16532|29.90262
13.27354|30.48762
13.37356|31.03415
13.47357|31.58553
13.5819|32.18727
13.68198|32.74459
13.79025|33.30534
13.89865|33.77846
13.99896|34.21189
14.10694|34.68662
14.21527|34.9389
14.31549|34.92599
14.42361|34.96027
14.53214|35.05063
14.63239|35.18238
14.74021|35.37311
14.84863|35.61508
14.95686|35.90626
15.05686|36.21513
15.15697|36.548
15.26523|36.94213
15.37356|36.91157
15.48199|36.01144
15.59028|34.27346
15.69859|32.64724
15.79859|31.43516
15.89879|30.51113
16.00686|29.64974
16.11519|28.93184
16.22353|28.41113
16.33226|28.08504
16.44013|27.95655
16.54016|27.88174
16.64887|27.72156
16.75687|27.49148
16.86522|27.30093
16.96542|27.15774
17.07348|26.69926
17.17349|25.74411
17.2738|24.68207
17.38203|23.64197
17.49031|22.66294
17.59035|21.8203
17.69861|20.98384
17.80681|20.22951
17.90682|19.62657
18.01519|19.33936
18.11521|19.3191
18.22353|19.37148
18.33191|19.49192
18.44032|19.67981
18.54846|19.91271
18.64846|20.16859
18.74857|20.45734
18.8568|20.7973
18.95683|21.0965
19.06515|21.39248
19.16515|21.69904
19.26517|22.03771
19.36524|22.40568
19.46533|22.80165
19.57343|23.26052
19.67347|23.71134
19.77365|24.18633
19.88186|24.72375
19.982|25.21064
20.08219|25.27772
20.19012|24.80414
20.29853|24.31171
20.3987|24.02784
20.50678|23.9189
20.6151|24.13276
20.71516|24.49535
20.82341|24.88351
20.92345|25.22106
21.02357|25.39454
21.132|25.48637
21.24021|25.7722
21.34845|26.15199
21.45688|26.64331
21.56515|27.15417
21.67352|27.68054
21.77359|28.17607
21.88184|28.72181
21.99009|29.27658
22.09845|29.84039
22.19847|30.36434
22.30676|30.9351
22.41507|31.51308
22.51509|32.05091
22.62338|32.55564
22.7234|32.95827
22.83178|33.41567
22.9318|33.84688
23.04049|34.32509
23.14397|34.53193
23.24976|34.47491
23.35699|34.47079
23.46507|34.5256
23.56507|34.63134
23.67339|34.80234
23.7734|35.01255
23.88183|35.28753
23.99034|35.59522
24.09849|35.94918
24.20672|36.12267
24.3068|35.55558
24.41504|34.04411
24.51505|32.48745
24.62334|31.10364
24.73209|30.03934
24.84008|29.17005
24.94838|28.37541
25.04871|27.82307
25.15668|27.43438
25.25674|27.26041
25.3653|27.26364
25.47325|27.29747
25.57347|27.24503
25.67359|27.11286
25.78167|26.99868
25.88173|26.92281
25.99034|26.5654
26.09862|25.50218
26.20668|24.46551
26.30693|23.58647
26.41504|22.69517
26.52331|21.86854
26.63172|21.11341
26.73174|20.48354
26.83997|19.90289
26.93997|19.73982
27.04837|19.97908
27.15664|20.25686
27.265|20.57199
27.37326|20.92302
27.47331|21.27075
27.58171|21.67058
27.69021|22.09185
27.79833|22.52766
27.89839|22.94502
27.99895|23.37396
28.10661|23.84219
28.20672|24.28591
28.31538|24.775
28.42344|25.26786
28.53168|25.76698
28.63177|26.23805
28.73994|26.72246
28.84847|27.1822
28.95661|27.64413
29.065|28.11695
29.17319|28.59754
29.27327|29.05215
29.38166|29.55051
29.4817|29.83365
29.58996|30.20296
29.69837|30.44588
